	State	State_Code	Year	Year_Code	Multiple_Cause_of_death	MCD_Code	Deaths	Population	Crude_Rate	PCT_of_Total_Deaths
	"Arkansas"	"05"	"2002"	"2002"	"Heroin"	"T40.1"	Suppressed	2027129	Suppressed	Suppressed
	"Arkansas"	"05"	"2002"	"2002"	"Other opioids"	"T40.2"	41	2027129	2.0	0.0%
	"Arkansas"	"05"	"2002"	"2002"	"Methadone"	"T40.3"	34	2027129	1.7	0.0%
	"Arkansas"	"05"	"2002"	"2002"	"Other synthetic narcotics"	"T40.4"	25	2027129	1.2	0.0%
	"Arkansas"	"05"	"2003"	"2003"	"Opium"	"T40.0"	Suppressed	2045237	Suppressed	Suppressed
	"Arkansas"	"05"	"2003"	"2003"	"Heroin"	"T40.1"	Suppressed	2045237	Suppressed	Suppressed
	"Arkansas"	"05"	"2003"	"2003"	"Other opioids"	"T40.2"	55	2045237	2.7	0.0%
	"Arkansas"	"05"	"2003"	"2003"	"Methadone"	"T40.3"	39	2045237	1.9	0.0%
	"Arkansas"	"05"	"2003"	"2003"	"Other synthetic narcotics"	"T40.4"	27	2045237	1.3	0.0%
	"Arkansas"	"05"	"2004"	"2004"	"Opium"	"T40.0"	Suppressed	2066520	Suppressed	Suppressed
	"Arkansas"	"05"	"2004"	"2004"	"Heroin"	"T40.1"	Suppressed	2066520	Suppressed	Suppressed
	"Arkansas"	"05"	"2004"	"2004"	"Other opioids"	"T40.2"	67	2066520	3.2	0.0%
	"Arkansas"	"05"	"2004"	"2004"	"Methadone"	"T40.3"	54	2066520	2.6	0.0%
	"Arkansas"	"05"	"2004"	"2004"	"Other synthetic narcotics"	"T40.4"	30	2066520	1.5	0.0%
	"Arkansas"	"05"	"2005"	"2005"	"Opium"	"T40.0"	Suppressed	2091310	Suppressed	Suppressed
	"Arkansas"	"05"	"2005"	"2005"	"Heroin"	"T40.1"	Suppressed	2091310	Suppressed	Suppressed
	"Arkansas"	"05"	"2005"	"2005"	"Other opioids"	"T40.2"	64	2091310	3.1	0.0%
	"Arkansas"	"05"	"2005"	"2005"	"Methadone"	"T40.3"	53	2091310	2.5	0.0%
	"Arkansas"	"05"	"2005"	"2005"	"Other synthetic narcotics"	"T40.4"	27	2091310	1.3	0.0%
	"Arkansas"	"05"	"2006"	"2006"	"Opium"	"T40.0"	Suppressed	2123919	Suppressed	Suppressed
	"Arkansas"	"05"	"2006"	"2006"	"Heroin"	"T40.1"	Suppressed	2123919	Suppressed	Suppressed
	"Arkansas"	"05"	"2006"	"2006"	"Other opioids"	"T40.2"	68	2123919	3.2	0.0%
	"Arkansas"	"05"	"2006"	"2006"	"Methadone"	"T40.3"	69	2123919	3.2	0.0%
	"Arkansas"	"05"	"2006"	"2006"	"Other synthetic narcotics"	"T40.4"	33	2123919	1.6	0.0%
	"Arkansas"	"05"	"2007"	"2007"	"Opium"	"T40.0"	Suppressed	2145913	Suppressed	Suppressed
	"Arkansas"	"05"	"2007"	"2007"	"Heroin"	"T40.1"	Suppressed	2145913	Suppressed	Suppressed
	"Arkansas"	"05"	"2007"	"2007"	"Other opioids"	"T40.2"	86	2145913	4.0	0.0%
	"Arkansas"	"05"	"2007"	"2007"	"Methadone"	"T40.3"	66	2145913	3.1	0.0%
	"Arkansas"	"05"	"2007"	"2007"	"Other synthetic narcotics"	"T40.4"	27	2145913	1.3	0.0%
	"Arkansas"	"05"	"2008"	"2008"	"Opium"	"T40.0"	Suppressed	2168829	Suppressed	Suppressed
	"Arkansas"	"05"	"2008"	"2008"	"Heroin"	"T40.1"	Suppressed	2168829	Suppressed	Suppressed
	"Arkansas"	"05"	"2008"	"2008"	"Other opioids"	"T40.2"	117	2168829	5.4	0.0%
	"Arkansas"	"05"	"2008"	"2008"	"Methadone"	"T40.3"	95	2168829	4.4	0.0%
	"Arkansas"	"05"	"2008"	"2008"	"Other synthetic narcotics"	"T40.4"	44	2168829	2.0	0.0%
	"Arkansas"	"05"	"2009"	"2009"	"Opium"	"T40.0"	Suppressed	2188957	Suppressed	Suppressed
	"Arkansas"	"05"	"2009"	"2009"	"Heroin"	"T40.1"	Suppressed	2188957	Suppressed	Suppressed
	"Arkansas"	"05"	"2009"	"2009"	"Other opioids"	"T40.2"	136	2188957	6.2	0.0%
	"Arkansas"	"05"	"2009"	"2009"	"Methadone"	"T40.3"	73	2188957	3.3	0.0%
	"Arkansas"	"05"	"2009"	"2009"	"Other synthetic narcotics"	"T40.4"	64	2188957	2.9	0.0%
	"Arkansas"	"05"	"2010"	"2010"	"Opium"	"T40.0"	Suppressed	2204443	Suppressed	Suppressed
	"Arkansas"	"05"	"2010"	"2010"	"Heroin"	"T40.1"	Suppressed	2204443	Suppressed	Suppressed
	"Arkansas"	"05"	"2010"	"2010"	"Other opioids"	"T40.2"	124	2204443	5.6	0.0%
	"Arkansas"	"05"	"2010"	"2010"	"Methadone"	"T40.3"	54	2204443	2.4	0.0%
	"Arkansas"	"05"	"2010"	"2010"	"Other synthetic narcotics"	"T40.4"	56	2204443	2.5	0.0%
	"Arkansas"	"05"	"2011"	"2011"	"Opium"	"T40.0"	Suppressed	2227505	Suppressed	Suppressed
	"Arkansas"	"05"	"2011"	"2011"	"Heroin"	"T40.1"	Suppressed	2227505	Suppressed	Suppressed
	"Arkansas"	"05"	"2011"	"2011"	"Other opioids"	"T40.2"	117	2227505	5.3	0.0%
	"Arkansas"	"05"	"2011"	"2011"	"Methadone"	"T40.3"	59	2227505	2.6	0.0%
	"Arkansas"	"05"	"2011"	"2011"	"Other synthetic narcotics"	"T40.4"	30	2227505	1.3	0.0%
	"Arkansas"	"05"	"2012"	"2012"	"Opium"	"T40.0"	Suppressed	2238250	Suppressed	Suppressed
	"Arkansas"	"05"	"2012"	"2012"	"Heroin"	"T40.1"	Suppressed	2238250	Suppressed	Suppressed
	"Arkansas"	"05"	"2012"	"2012"	"Other opioids"	"T40.2"	128	2238250	5.7	0.0%
	"Arkansas"	"05"	"2012"	"2012"	"Methadone"	"T40.3"	42	2238250	1.9	0.0%
	"Arkansas"	"05"	"2012"	"2012"	"Other synthetic narcotics"	"T40.4"	21	2238250	0.9	0.0%
	"Arkansas"	"05"	"2013"	"2013"	"Opium"	"T40.0"	Suppressed	2249507	Suppressed	Suppressed
	"Arkansas"	"05"	"2013"	"2013"	"Heroin"	"T40.1"	Suppressed	2249507	Suppressed	Suppressed
	"Arkansas"	"05"	"2013"	"2013"	"Other opioids"	"T40.2"	119	2249507	5.3	0.0%
	"Arkansas"	"05"	"2013"	"2013"	"Methadone"	"T40.3"	43	2249507	1.9	0.0%
	"Arkansas"	"05"	"2013"	"2013"	"Other synthetic narcotics"	"T40.4"	33	2249507	1.5	0.0%
	"Arkansas"	"05"	"2014"	"2014"	"Opium"	"T40.0"	Suppressed	2259350	Suppressed	Suppressed
	"Arkansas"	"05"	"2014"	"2014"	"Heroin"	"T40.1"	Suppressed	2259350	Suppressed	Suppressed
	"Arkansas"	"05"	"2014"	"2014"	"Other opioids"	"T40.2"	120	2259350	5.3	0.0%
	"Arkansas"	"05"	"2014"	"2014"	"Methadone"	"T40.3"	30	2259350	1.3	0.0%
	"Arkansas"	"05"	"2014"	"2014"	"Other synthetic narcotics"	"T40.4"	32	2259350	1.4	0.0%
	"Arkansas"	"05"	"2015"	"2015"	"Opium"	"T40.0"	Suppressed	2272904	Suppressed	Suppressed
	"Arkansas"	"05"	"2015"	"2015"	"Heroin"	"T40.1"	Suppressed	2272904	Suppressed	Suppressed
	"Arkansas"	"05"	"2015"	"2015"	"Other opioids"	"T40.2"	146	2272904	6.4	0.0%
	"Arkansas"	"05"	"2015"	"2015"	"Methadone"	"T40.3"	37	2272904	1.6	0.0%
	"Arkansas"	"05"	"2015"	"2015"	"Other synthetic narcotics"	"T40.4"	46	2272904	2.0	0.0%
	"California"	"06"	"2000"	"2000"	"Opium"	"T40.0"	Suppressed	24621819	Suppressed	Suppressed
	"California"	"06"	"2000"	"2000"	"Heroin"	"T40.1"	345	24621819	1.4	0.1%
	"California"	"06"	"2000"	"2000"	"Other opioids"	"T40.2"	667	24621819	2.7	0.2%
	"California"	"06"	"2000"	"2000"	"Methadone"	"T40.3"	54	24621819	0.2	0.0%
	"California"	"06"	"2000"	"2000"	"Other synthetic narcotics"	"T40.4"	72	24621819	0.3	0.0%
	"California"	"06"	"2001"	"2001"	"Opium"	"T40.0"	Suppressed	25153992	Suppressed	Suppressed
	"California"	"06"	"2001"	"2001"	"Heroin"	"T40.1"	232	25153992	0.9	0.1%
	"California"	"06"	"2001"	"2001"	"Other opioids"	"T40.2"	345	25153992	1.4	0.1%
	"California"	"06"	"2001"	"2001"	"Methadone"	"T40.3"	41	25153992	0.2	0.0%
	"California"	"06"	"2001"	"2001"	"Other synthetic narcotics"	"T40.4"	31	25153992	0.1	0.0%
	"California"	"06"	"2002"	"2002"	"Opium"	"T40.0"	Suppressed	25506701	Suppressed	Suppressed
	"California"	"06"	"2002"	"2002"	"Heroin"	"T40.1"	381	25506701	1.5	0.1%
	"California"	"06"	"2002"	"2002"	"Other opioids"	"T40.2"	968	25506701	3.8	0.3%
	"California"	"06"	"2002"	"2002"	"Methadone"	"T40.3"	125	25506701	0.5	0.0%
	"California"	"06"	"2002"	"2002"	"Other synthetic narcotics"	"T40.4"	128	25506701	0.5	0.0%
	"California"	"06"	"2003"	"2003"	"Opium"	"T40.0"	Suppressed	25848565	Suppressed	Suppressed
	"California"	"06"	"2003"	"2003"	"Heroin"	"T40.1"	368	25848565	1.4	0.1%
	"California"	"06"	"2003"	"2003"	"Other opioids"	"T40.2"	886	25848565	3.4	0.3%
	"California"	"06"	"2003"	"2003"	"Methadone"	"T40.3"	158	25848565	0.6	0.1%
	"California"	"06"	"2003"	"2003"	"Other synthetic narcotics"	"T40.4"	125	25848565	0.5	0.0%
	"California"	"06"	"2004"	"2004"	"Opium"	"T40.0"	Suppressed	26156079	Suppressed	Suppressed
	"California"	"06"	"2004"	"2004"	"Heroin"	"T40.1"	312	26156079	1.2	0.1%
	"California"	"06"	"2004"	"2004"	"Other opioids"	"T40.2"	804	26156079	3.1	0.3%
	"California"	"06"	"2004"	"2004"	"Methadone"	"T40.3"	224	26156079	0.9	0.1%
	"California"	"06"	"2004"	"2004"	"Other synthetic narcotics"	"T40.4"	147	26156079	0.6	0.0%
	"California"	"06"	"2005"	"2005"	"Opium"	"T40.0"	Suppressed	26422378	Suppressed	Suppressed
	"California"	"06"	"2005"	"2005"	"Heroin"	"T40.1"	267	26422378	1.0	0.1%
	"California"	"06"	"2005"	"2005"	"Other opioids"	"T40.2"	824	26422378	3.1	0.3%
	"California"	"06"	"2005"	"2005"	"Methadone"	"T40.3"	225	26422378	0.9	0.1%
	"California"	"06"	"2005"	"2005"	"Other synthetic narcotics"	"T40.4"	130	26422378	0.5	0.0%
	"California"	"06"	"2006"	"2006"	"Opium"	"T40.0"	Suppressed	26650318	Suppressed	Suppressed
	"California"	"06"	"2006"	"2006"	"Heroin"	"T40.1"	288	26650318	1.1	0.1%
	"California"	"06"	"2006"	"2006"	"Other opioids"	"T40.2"	864	26650318	3.2	0.3%
	"California"	"06"	"2006"	"2006"	"Methadone"	"T40.3"	274	26650318	1.0	0.1%
	"California"	"06"	"2006"	"2006"	"Other synthetic narcotics"	"T40.4"	169	26650318	0.6	0.1%
	"California"	"06"	"2007"	"2007"	"Opium"	"T40.0"	Suppressed	26914691	Suppressed	Suppressed
	"California"	"06"	"2007"	"2007"	"Heroin"	"T40.1"	294	26914691	1.1	0.1%
	"California"	"06"	"2007"	"2007"	"Other opioids"	"T40.2"	970	26914691	3.6	0.3%
	"California"	"06"	"2007"	"2007"	"Methadone"	"T40.3"	317	26914691	1.2	0.1%
	"California"	"06"	"2007"	"2007"	"Other synthetic narcotics"	"T40.4"	149	26914691	0.6	0.0%
	"California"	"06"	"2008"	"2008"	"Opium"	"T40.0"	Suppressed	27282716	Suppressed	Suppressed
	"California"	"06"	"2008"	"2008"	"Heroin"	"T40.1"	333	27282716	1.2	0.1%
	"California"	"06"	"2008"	"2008"	"Other opioids"	"T40.2"	1129	27282716	4.1	0.4%
	"California"	"06"	"2008"	"2008"	"Methadone"	"T40.3"	352	27282716	1.3	0.1%
	"California"	"06"	"2008"	"2008"	"Other synthetic narcotics"	"T40.4"	165	27282716	0.6	0.1%
	"California"	"06"	"2009"	"2009"	"Opium"	"T40.0"	Suppressed	27666728	Suppressed	Suppressed
	"California"	"06"	"2009"	"2009"	"Heroin"	"T40.1"	363	27666728	1.3	0.1%
	"California"	"06"	"2009"	"2009"	"Other opioids"	"T40.2"	1213	27666728	4.4	0.4%
	"California"	"06"	"2009"	"2009"	"Methadone"	"T40.3"	442	27666728	1.6	0.1%
	"California"	"06"	"2009"	"2009"	"Other synthetic narcotics"	"T40.4"	210	27666728	0.8	0.1%
	"California"	"06"	"2010"	"2010"	"Opium"	"T40.0"	Suppressed	27958916	Suppressed	Suppressed
	"California"	"06"	"2010"	"2010"	"Heroin"	"T40.1"	330	27958916	1.2	0.1%
	"California"	"06"	"2010"	"2010"	"Other opioids"	"T40.2"	1122	27958916	4.0	0.4%
	"California"	"06"	"2010"	"2010"	"Methadone"	"T40.3"	480	27958916	1.7	0.2%
	"California"	"06"	"2010"	"2010"	"Other synthetic narcotics"	"T40.4"	209	27958916	0.7	0.1%
	"California"	"06"	"2011"	"2011"	"Opium"	"T40.0"	Suppressed	28419993	Suppressed	Suppressed
	"California"	"06"	"2011"	"2011"	"Heroin"	"T40.1"	370	28419993	1.3	0.1%
	"California"	"06"	"2011"	"2011"	"Other opioids"	"T40.2"	1212	28419993	4.3	0.4%
	"California"	"06"	"2011"	"2011"	"Methadone"	"T40.3"	421	28419993	1.5	0.1%
	"California"	"06"	"2011"	"2011"	"Other synthetic narcotics"	"T40.4"	176	28419993	0.6	0.1%
	"California"	"06"	"2012"	"2012"	"Opium"	"T40.0"	Suppressed	28801211	Suppressed	Suppressed
	"California"	"06"	"2012"	"2012"	"Heroin"	"T40.1"	368	28801211	1.3	0.1%
	"California"	"06"	"2012"	"2012"	"Other opioids"	"T40.2"	1025	28801211	3.6	0.3%
	"California"	"06"	"2012"	"2012"	"Methadone"	"T40.3"	375	28801211	1.3	0.1%
	"California"	"06"	"2012"	"2012"	"Other synthetic narcotics"	"T40.4"	156	28801211	0.5	0.1%
	"California"	"06"	"2013"	"2013"	"Opium"	"T40.0"	Suppressed	29157644	Suppressed	Suppressed
	"California"	"06"	"2013"	"2013"	"Heroin"	"T40.1"	494	29157644	1.7	0.2%
	"California"	"06"	"2013"	"2013"	"Other opioids"	"T40.2"	1124	29157644	3.9	0.4%
	"California"	"06"	"2013"	"2013"	"Methadone"	"T40.3"	367	29157644	1.3	0.1%
	"California"	"06"	"2013"	"2013"	"Other synthetic narcotics"	"T40.4"	184	29157644	0.6	0.1%
	"California"	"06"	"2014"	"2014"	"Opium"	"T40.0"	Suppressed	29649348	Suppressed	Suppressed
	"California"	"06"	"2014"	"2014"	"Heroin"	"T40.1"	577	29649348	1.9	0.2%
	"California"	"06"	"2014"	"2014"	"Other opioids"	"T40.2"	1115	29649348	3.8	0.4%
	"California"	"06"	"2014"	"2014"	"Methadone"	"T40.3"	356	29649348	1.2	0.1%
	"California"	"06"	"2014"	"2014"	"Other synthetic narcotics"	"T40.4"	202	29649348	0.7	0.1%
	"California"	"06"	"2015"	"2015"	"Opium"	"T40.0"	Suppressed	30023902	Suppressed	Suppressed
	"California"	"06"	"2015"	"2015"	"Heroin"	"T40.1"	609	30023902	2.0	0.2%
	"California"	"06"	"2015"	"2015"	"Other opioids"	"T40.2"	1085	30023902	3.6	0.3%
	"California"	"06"	"2015"	"2015"	"Methadone"	"T40.3"	301	30023902	1.0	0.1%
	"California"	"06"	"2015"	"2015"	"Other synthetic narcotics"	"T40.4"	238	30023902	0.8	0.1%
	"Colorado"	"08"	"2000"	"2000"	"Opium"	"T40.0"	Suppressed	3200466	Suppressed	Suppressed
	"Colorado"	"08"	"2000"	"2000"	"Heroin"	"T40.1"	38	3200466	1.2	0.0%
	"Colorado"	"08"	"2000"	"2000"	"Other opioids"	"T40.2"	62	3200466	1.9	0.0%
	"Colorado"	"08"	"2000"	"2000"	"Methadone"	"T40.3"	17	3200466	Unreliable	0.0%
	"Colorado"	"08"	"2000"	"2000"	"Other synthetic narcotics"	"T40.4"	24	3200466	0.7	0.0%
	"Colorado"	"08"	"2001"	"2001"	"Opium"	"T40.0"	Suppressed	3299040	Suppressed	Suppressed
	"Colorado"	"08"	"2001"	"2001"	"Heroin"	"T40.1"	22	3299040	0.7	0.0%
	"Colorado"	"08"	"2001"	"2001"	"Other opioids"	"T40.2"	99	3299040	3.0	0.0%
	"Colorado"	"08"	"2001"	"2001"	"Methadone"	"T40.3"	21	3299040	0.6	0.0%
	"Colorado"	"08"	"2001"	"2001"	"Other synthetic narcotics"	"T40.4"	19	3299040	Unreliable	0.0%
	"Colorado"	"08"	"2002"	"2002"	"Opium"	"T40.0"	Suppressed	3352133	Suppressed	Suppressed
	"Colorado"	"08"	"2002"	"2002"	"Heroin"	"T40.1"	28	3352133	0.8	0.0%
	"Colorado"	"08"	"2002"	"2002"	"Other opioids"	"T40.2"	75	3352133	2.2	0.0%
	"Colorado"	"08"	"2002"	"2002"	"Methadone"	"T40.3"	27	3352133	0.8	0.0%
	"Colorado"	"08"	"2002"	"2002"	"Other synthetic narcotics"	"T40.4"	31	3352133	0.9	0.0%
	"Colorado"	"08"	"2003"	"2003"	"Opium"	"T40.0"	Suppressed	3384135	Suppressed	Suppressed
	"Colorado"	"08"	"2003"	"2003"	"Heroin"	"T40.1"	23	3384135	0.7	0.0%
	"Colorado"	"08"	"2003"	"2003"	"Other opioids"	"T40.2"	74	3384135	2.2	0.0%
	"Colorado"	"08"	"2003"	"2003"	"Methadone"	"T40.3"	32	3384135	0.9	0.0%
	"Colorado"	"08"	"2003"	"2003"	"Other synthetic narcotics"	"T40.4"	23	3384135	0.7	0.0%
	"Colorado"	"08"	"2004"	"2004"	"Opium"	"T40.0"	Suppressed	3428644	Suppressed	Suppressed
	"Colorado"	"08"	"2004"	"2004"	"Heroin"	"T40.1"	23	3428644	0.7	0.0%
	"Colorado"	"08"	"2004"	"2004"	"Other opioids"	"T40.2"	82	3428644	2.4	0.0%
	"Colorado"	"08"	"2004"	"2004"	"Methadone"	"T40.3"	40	3428644	1.2	0.0%
	"Colorado"	"08"	"2004"	"2004"	"Other synthetic narcotics"	"T40.4"	23	3428644	0.7	0.0%
	"Colorado"	"08"	"2005"	"2005"	"Opium"	"T40.0"	Suppressed	3475489	Suppressed	Suppressed
	"Colorado"	"08"	"2005"	"2005"	"Heroin"	"T40.1"	42	3475489	1.2	0.0%
	"Colorado"	"08"	"2005"	"2005"	"Other opioids"	"T40.2"	110	3475489	3.2	0.0%
	"Colorado"	"08"	"2005"	"2005"	"Methadone"	"T40.3"	54	3475489	1.6	0.0%
	"Colorado"	"08"	"2005"	"2005"	"Other synthetic narcotics"	"T40.4"	36	3475489	1.0	0.0%
	"Colorado"	"08"	"2006"	"2006"	"Opium"	"T40.0"	Suppressed	3548591	Suppressed	Suppressed
	"Colorado"	"08"	"2006"	"2006"	"Heroin"	"T40.1"	39	3548591	1.1	0.0%
	"Colorado"	"08"	"2006"	"2006"	"Other opioids"	"T40.2"	130	3548591	3.7	0.0%
	"Colorado"	"08"	"2006"	"2006"	"Methadone"	"T40.3"	59	3548591	1.7	0.0%
	"Colorado"	"08"	"2006"	"2006"	"Other synthetic narcotics"	"T40.4"	28	3548591	0.8	0.0%
	"Colorado"	"08"	"2007"	"2007"	"Opium"	"T40.0"	Suppressed	3614434	Suppressed	Suppressed
	"Colorado"	"08"	"2007"	"2007"	"Heroin"	"T40.1"	39	3614434	1.1	0.0%
	"Colorado"	"08"	"2007"	"2007"	"Other opioids"	"T40.2"	194	3614434	5.4	0.1%
	"Colorado"	"08"	"2007"	"2007"	"Methadone"	"T40.3"	60	3614434	1.7	0.0%
	"Colorado"	"08"	"2007"	"2007"	"Other synthetic narcotics"	"T40.4"	44	3614434	1.2	0.0%
	"Colorado"	"08"	"2008"	"2008"	"Opium"	"T40.0"	Suppressed	3686441	Suppressed	Suppressed
	"Colorado"	"08"	"2008"	"2008"	"Heroin"	"T40.1"	48	3686441	1.3	0.0%
	"Colorado"	"08"	"2008"	"2008"	"Other opioids"	"T40.2"	182	3686441	4.9	0.1%
	"Colorado"	"08"	"2008"	"2008"	"Methadone"	"T40.3"	47	3686441	1.3	0.0%
	"Colorado"	"08"	"2008"	"2008"	"Other synthetic narcotics"	"T40.4"	38	3686441	1.0	0.0%
	"Colorado"	"08"	"2009"	"2009"	"Opium"	"T40.0"	Suppressed	3754982	Suppressed	Suppressed
	"Colorado"	"08"	"2009"	"2009"	"Heroin"	"T40.1"	73	3754982	1.9	0.0%
	"Colorado"	"08"	"2009"	"2009"	"Other opioids"	"T40.2"	173	3754982	4.6	0.1%
	"Colorado"	"08"	"2009"	"2009"	"Methadone"	"T40.3"	58	3754982	1.5	0.0%
	"Colorado"	"08"	"2009"	"2009"	"Other synthetic narcotics"	"T40.4"	68	3754982	1.8	0.0%
	"Colorado"	"08"	"2010"	"2010"	"Opium"	"T40.0"	Suppressed	3803587	Suppressed	Suppressed
	"Colorado"	"08"	"2010"	"2010"	"Heroin"	"T40.1"	46	3803587	1.2	0.0%
	"Colorado"	"08"	"2010"	"2010"	"Other opioids"	"T40.2"	146	3803587	3.8	0.0%
	"Colorado"	"08"	"2010"	"2010"	"Methadone"	"T40.3"	50	3803587	1.3	0.0%
	"Colorado"	"08"	"2010"	"2010"	"Other synthetic narcotics"	"T40.4"	59	3803587	1.6	0.0%
	"Colorado"	"08"	"2011"	"2011"	"Opium"	"T40.0"	Suppressed	3886708	Suppressed	Suppressed
	"Colorado"	"08"	"2011"	"2011"	"Heroin"	"T40.1"	80	3886708	2.1	0.0%
	"Colorado"	"08"	"2011"	"2011"	"Other opioids"	"T40.2"	196	3886708	5.0	0.1%
	"Colorado"	"08"	"2011"	"2011"	"Methadone"	"T40.3"	61	3886708	1.6	0.0%
	"Colorado"	"08"	"2011"	"2011"	"Other synthetic narcotics"	"T40.4"	78	3886708	2.0	0.0%
	"Colorado"	"08"	"2012"	"2012"	"Opium"	"T40.0"	Suppressed	3956224	Suppressed	Suppressed
	"Colorado"	"08"	"2012"	"2012"	"Heroin"	"T40.1"	91	3956224	2.3	0.0%
	"Colorado"	"08"	"2012"	"2012"	"Other opioids"	"T40.2"	225	3956224	5.7	0.1%
	"Colorado"	"08"	"2012"	"2012"	"Methadone"	"T40.3"	45	3956224	1.1	0.0%
	"Colorado"	"08"	"2012"	"2012"	"Other synthetic narcotics"	"T40.4"	53	3956224	1.3	0.0%
	"Colorado"	"08"	"2013"	"2013"	"Opium"	"T40.0"	Suppressed	4030435	Suppressed	Suppressed
	"Colorado"	"08"	"2013"	"2013"	"Heroin"	"T40.1"	120	4030435	3.0	0.0%
	"Colorado"	"08"	"2013"	"2013"	"Other opioids"	"T40.2"	219	4030435	5.4	0.1%
	"Colorado"	"08"	"2013"	"2013"	"Methadone"	"T40.3"	43	4030435	1.1	0.0%
	"Colorado"	"08"	"2013"	"2013"	"Other synthetic narcotics"	"T40.4"	69	4030435	1.7	0.0%
	"Colorado"	"08"	"2014"	"2014"	"Opium"	"T40.0"	Suppressed	4109494	Suppressed	Suppressed
	"Colorado"	"08"	"2014"	"2014"	"Heroin"	"T40.1"	158	4109494	3.8	0.1%
	"Colorado"	"08"	"2014"	"2014"	"Other opioids"	"T40.2"	262	4109494	6.4	0.1%
	"Colorado"	"08"	"2014"	"2014"	"Methadone"	"T40.3"	51	4109494	1.2	0.0%
	"Colorado"	"08"	"2014"	"2014"	"Other synthetic narcotics"	"T40.4"	84	4109494	2.0	0.0%
	"Colorado"	"08"	"2015"	"2015"	"Opium"	"T40.0"	Suppressed	4199509	Suppressed	Suppressed
	"Colorado"	"08"	"2015"	"2015"	"Heroin"	"T40.1"	162	4199509	3.9	0.1%
	"Colorado"	"08"	"2015"	"2015"	"Other opioids"	"T40.2"	268	4199509	6.4	0.1%
	"Colorado"	"08"	"2015"	"2015"	"Methadone"	"T40.3"	36	4199509	0.9	0.0%
	"Colorado"	"08"	"2015"	"2015"	"Other synthetic narcotics"	"T40.4"	65	4199509	1.5	0.0%
	"Connecticut"	"09"	"2000"	"2000"	"Opium"	"T40.0"	Suppressed	2563877	Suppressed	Suppressed
	"Connecticut"	"09"	"2000"	"2000"	"Heroin"	"T40.1"	113	2563877	4.4	0.0%
	"Connecticut"	"09"	"2000"	"2000"	"Other opioids"	"T40.2"	Suppressed	2563877	Suppressed	Suppressed
	"Connecticut"	"09"	"2000"	"2000"	"Methadone"	"T40.3"	16	2563877	Unreliable	0.0%
	"Connecticut"	"09"	"2000"	"2000"	"Other synthetic narcotics"	"T40.4"	Suppressed	2563877	Suppressed	Suppressed
	"Connecticut"	"09"	"2001"	"2001"	"Opium"	"T40.0"	Suppressed	2586985	Suppressed	Suppressed
	"Connecticut"	"09"	"2001"	"2001"	"Heroin"	"T40.1"	98	2586985	3.8	0.0%
	"Connecticut"	"09"	"2001"	"2001"	"Other opioids"	"T40.2"	19	2586985	Unreliable	0.0%
	"Connecticut"	"09"	"2001"	"2001"	"Methadone"	"T40.3"	16	2586985	Unreliable	0.0%
	"Connecticut"	"09"	"2001"	"2001"	"Other synthetic narcotics"	"T40.4"	Suppressed	2586985	Suppressed	Suppressed
	"Connecticut"	"09"	"2002"	"2002"	"Opium"	"T40.0"	Suppressed	2609872	Suppressed	Suppressed
	"Connecticut"	"09"	"2002"	"2002"	"Heroin"	"T40.1"	89	2609872	3.4	0.0%
	"Connecticut"	"09"	"2002"	"2002"	"Other opioids"	"T40.2"	24	2609872	0.9	0.0%
	"Connecticut"	"09"	"2002"	"2002"	"Methadone"	"T40.3"	24	2609872	0.9	0.0%
	"Connecticut"	"09"	"2002"	"2002"	"Other synthetic narcotics"	"T40.4"	Suppressed	2609872	Suppressed	Suppressed
	"Connecticut"	"09"	"2003"	"2003"	"Opium"	"T40.0"	Suppressed	2633221	Suppressed	Suppressed
	"Connecticut"	"09"	"2003"	"2003"	"Heroin"	"T40.1"	108	2633221	4.1	0.0%
	"Connecticut"	"09"	"2003"	"2003"	"Other opioids"	"T40.2"	23	2633221	0.9	0.0%
	"Connecticut"	"09"	"2003"	"2003"	"Methadone"	"T40.3"	19	2633221	Unreliable	0.0%
	"Connecticut"	"09"	"2003"	"2003"	"Other synthetic narcotics"	"T40.4"	Suppressed	2633221	Suppressed	Suppressed
	"Connecticut"	"09"	"2004"	"2004"	"Opium"	"T40.0"	Suppressed	2647115	Suppressed	Suppressed
	"Connecticut"	"09"	"2004"	"2004"	"Heroin"	"T40.1"	93	2647115	3.5	0.0%
	"Connecticut"	"09"	"2004"	"2004"	"Other opioids"	"T40.2"	31	2647115	1.2	0.0%
	"Connecticut"	"09"	"2004"	"2004"	"Methadone"	"T40.3"	42	2647115	1.6	0.0%
	"Connecticut"	"09"	"2004"	"2004"	"Other synthetic narcotics"	"T40.4"	10	2647115	Unreliable	0.0%
	"Connecticut"	"09"	"2005"	"2005"	"Opium"	"T40.0"	Suppressed	2662922	Suppressed	Suppressed
	"Connecticut"	"09"	"2005"	"2005"	"Heroin"	"T40.1"	82	2662922	3.1	0.0%
	"Connecticut"	"09"	"2005"	"2005"	"Other opioids"	"T40.2"	27	2662922	1.0	0.0%
	"Connecticut"	"09"	"2005"	"2005"	"Methadone"	"T40.3"	38	2662922	1.4	0.0%
	"Connecticut"	"09"	"2005"	"2005"	"Other synthetic narcotics"	"T40.4"	11	2662922	Unreliable	0.0%
