State	StateName	Year	Month	Period	Indicator	DataValue	PercentComplete	PercentPendingInvestigation	Footnote
CA	California	2017	September	12 month-ending	Number of Deaths	268,097	100	0.549801005	*Likely underreported due to incomplete data
CA	California	2015	January	12 month-ending	Number of Drug Overdose Deaths	4,603	100	0.238123059	
CA	California	2015	February	12 month-ending	Number of Drug Overdose Deaths	4,616	100	0.23087388	
CA	California	2015	March	12 month-ending	Number of Drug Overdose Deaths	4,608	100	0.224616363	
CA	California	2015	April	12 month-ending	Number of Drug Overdose Deaths	4,625	100	0.22267839	
CA	California	2015	May	12 month-ending	Number of Drug Overdose Deaths	4,607	100	0.217444398	
CA	California	2015	June	12 month-ending	Number of Drug Overdose Deaths	4,604	100	0.219747447	
CA	California	2015	July	12 month-ending	Number of Drug Overdose Deaths	4,628	100	0.224339022	
CA	California	2015	August	12 month-ending	Number of Drug Overdose Deaths	4,670	100	0.233950964	
CA	California	2015	September	12 month-ending	Number of Drug Overdose Deaths	4,747	100	0.255868846	
CA	California	2015	October	12 month-ending	Number of Drug Overdose Deaths	4,784	100	0.278952473	
CA	California	2015	November	12 month-ending	Number of Drug Overdose Deaths	4,747	100	0.308336682	
CA	California	2015	December	12 month-ending	Number of Drug Overdose Deaths	4,762	100	0.355918392	
CA	California	2016	January	12 month-ending	Number of Drug Overdose Deaths	4,745	100	0.359810723	
CA	California	2016	February	12 month-ending	Number of Drug Overdose Deaths	4,745	100	0.363904372	
CA	California	2016	March	12 month-ending	Number of Drug Overdose Deaths	4,768	100	0.371438627	
CA	California	2016	April	12 month-ending	Number of Drug Overdose Deaths	4,795	100	0.37768306	
CA	California	2016	May	12 month-ending	Number of Drug Overdose Deaths	4,811	100	0.391883987	
CA	California	2016	June	12 month-ending	Number of Drug Overdose Deaths	4,844	100	0.396990825	
CA	California	2016	July	12 month-ending	Number of Drug Overdose Deaths	4,816	100	0.410163492	
CA	California	2016	August	12 month-ending	Number of Drug Overdose Deaths	4,791	100	0.420198563	
CA	California	2016	September	12 month-ending	Number of Drug Overdose Deaths	4,716	100	0.419781637	
CA	California	2016	October	12 month-ending	Number of Drug Overdose Deaths	4,659	100	0.417124959	
CA	California	2016	November	12 month-ending	Number of Drug Overdose Deaths	4,709	100	0.39297149	
CA	California	2016	December	12 month-ending	Number of Drug Overdose Deaths	4,755	100	0.363983146	
CA	California	2017	January	12 month-ending	Number of Drug Overdose Deaths	4,765	100	0.377999879	*Likely underreported due to incomplete data
CA	California	2017	February	12 month-ending	Number of Drug Overdose Deaths	4,709	100	0.388455803	*Likely underreported due to incomplete data
CA	California	2017	March	12 month-ending	Number of Drug Overdose Deaths	4,694	100	0.402604466	*Likely underreported due to incomplete data
CA	California	2017	April	12 month-ending	Number of Drug Overdose Deaths	4,677	100	0.413115669	*Likely underreported due to incomplete data
CA	California	2017	May	12 month-ending	Number of Drug Overdose Deaths	4,696	100	0.432379592	*Likely underreported due to incomplete data
CA	California	2017	June	12 month-ending	Number of Drug Overdose Deaths	4,716	100	0.464555188	*Likely underreported due to incomplete data
CA	California	2017	July	12 month-ending	Number of Drug Overdose Deaths	4,754	100	0.485431447	*Likely underreported due to incomplete data
CA	California	2017	August	12 month-ending	Number of Drug Overdose Deaths	4,761	100	0.512415797	*Likely underreported due to incomplete data
CA	California	2017	September	12 month-ending	Number of Drug Overdose Deaths	4,780	100	0.549801005	*Likely underreported due to incomplete data
CO	Colorado	2015	January	12 month-ending	Number of Deaths	36,264	100	0.01930289	
CO	Colorado	2015	February	12 month-ending	Number of Deaths	36,330	100	0.019267823	
CO	Colorado	2015	March	12 month-ending	Number of Deaths	36,300	100	0.019283747	
CO	Colorado	2015	April	12 month-ending	Number of Deaths	36,601	100	0.021857326	
CO	Colorado	2015	May	12 month-ending	Number of Deaths	36,667	100	0.021817984	
CO	Colorado	2015	June	12 month-ending	Number of Deaths	36,816	100	0.024445893	
CO	Colorado	2015	July	12 month-ending	Number of Deaths	36,960	100	0.03517316	
CO	Colorado	2015	August	12 month-ending	Number of Deaths	37,125	100	0.037710438	
CO	Colorado	2015	September	12 month-ending	Number of Deaths	37,101	100	0.043125522	
CO	Colorado	2015	October	12 month-ending	Number of Deaths	37,144	100	0.045767823	
CO	Colorado	2015	November	12 month-ending	Number of Deaths	37,144	100	0.040383373	
CO	Colorado	2015	December	12 month-ending	Number of Deaths	36,993	100	0.040548212	
CO	Colorado	2016	January	12 month-ending	Number of Deaths	36,752	100	0.040814105	
CO	Colorado	2016	February	12 month-ending	Number of Deaths	36,987	100	0.04055479	
CO	Colorado	2016	March	12 month-ending	Number of Deaths	37,387	100	0.045470351	
CO	Colorado	2016	April	12 month-ending	Number of Deaths	37,351	100	0.042836872	
CO	Colorado	2016	May	12 month-ending	Number of Deaths	37,535	100	0.042626882	
CO	Colorado	2016	June	12 month-ending	Number of Deaths	37,504	100	0.037329352	
CO	Colorado	2016	July	12 month-ending	Number of Deaths	37,620	100	0.026581606	
CO	Colorado	2016	August	12 month-ending	Number of Deaths	37,650	100	0.029216468	
CO	Colorado	2016	September	12 month-ending	Number of Deaths	37,834	100	0.034360628	
CO	Colorado	2016	October	12 month-ending	Number of Deaths	38,048	100	0.02628259	
CO	Colorado	2016	November	12 month-ending	Number of Deaths	38,075	100	0.026263953	
CO	Colorado	2016	December	12 month-ending	Number of Deaths	38,151	100	0.031453959	
CO	Colorado	2017	January	12 month-ending	Number of Deaths	38,236	100	0.031384036	*Likely underreported due to incomplete data
CO	Colorado	2017	February	12 month-ending	Number of Deaths	38,358	100	0.031284217	*Likely underreported due to incomplete data
CO	Colorado	2017	March	12 month-ending	Number of Deaths	38,364	100	0.026066104	*Likely underreported due to incomplete data
CO	Colorado	2017	April	12 month-ending	Number of Deaths	38,521	100	0.031151839	*Likely underreported due to incomplete data
CO	Colorado	2017	May	12 month-ending	Number of Deaths	38,411	100	0.039051313	*Likely underreported due to incomplete data
CO	Colorado	2017	June	12 month-ending	Number of Deaths	38,474	100	0.046784842	*Likely underreported due to incomplete data
CO	Colorado	2017	July	12 month-ending	Number of Deaths	38,372	100	0.049515272	*Likely underreported due to incomplete data
CO	Colorado	2017	August	12 month-ending	Number of Deaths	38,386	100	0.049497213	*Likely underreported due to incomplete data
CO	Colorado	2017	September	12 month-ending	Number of Deaths	38,548	100	0.049289198	*Likely underreported due to incomplete data
CO	Colorado	2015	January	12 month-ending	Number of Drug Overdose Deaths	923	100	0.01930289	
CO	Colorado	2015	February	12 month-ending	Number of Drug Overdose Deaths	932	100	0.019267823	
CO	Colorado	2015	March	12 month-ending	Number of Drug Overdose Deaths	939	100	0.019283747	
CO	Colorado	2015	April	12 month-ending	Number of Drug Overdose Deaths	950	100	0.021857326	
CO	Colorado	2015	May	12 month-ending	Number of Drug Overdose Deaths	927	100	0.021817984	
CO	Colorado	2015	June	12 month-ending	Number of Drug Overdose Deaths	921	100	0.024445893	
CO	Colorado	2015	July	12 month-ending	Number of Drug Overdose Deaths	918	100	0.03517316	
CO	Colorado	2015	August	12 month-ending	Number of Drug Overdose Deaths	928	100	0.037710438	
CO	Colorado	2015	September	12 month-ending	Number of Drug Overdose Deaths	917	100	0.043125522	
CO	Colorado	2015	October	12 month-ending	Number of Drug Overdose Deaths	915	100	0.045767823	
CO	Colorado	2015	November	12 month-ending	Number of Drug Overdose Deaths	908	100	0.040383373	
CO	Colorado	2015	December	12 month-ending	Number of Drug Overdose Deaths	913	100	0.040548212	
CO	Colorado	2016	January	12 month-ending	Number of Drug Overdose Deaths	913	100	0.040814105	
CO	Colorado	2016	February	12 month-ending	Number of Drug Overdose Deaths	912	100	0.04055479	
CO	Colorado	2016	March	12 month-ending	Number of Drug Overdose Deaths	908	100	0.045470351	
CO	Colorado	2016	April	12 month-ending	Number of Drug Overdose Deaths	894	100	0.042836872	
CO	Colorado	2016	May	12 month-ending	Number of Drug Overdose Deaths	915	100	0.042626882	
CO	Colorado	2016	June	12 month-ending	Number of Drug Overdose Deaths	935	100	0.037329352	
CO	Colorado	2016	July	12 month-ending	Number of Drug Overdose Deaths	928	100	0.026581606	
CO	Colorado	2016	August	12 month-ending	Number of Drug Overdose Deaths	934	100	0.029216468	
CO	Colorado	2016	September	12 month-ending	Number of Drug Overdose Deaths	933	100	0.034360628	
CO	Colorado	2016	October	12 month-ending	Number of Drug Overdose Deaths	948	100	0.02628259	
CO	Colorado	2016	November	12 month-ending	Number of Drug Overdose Deaths	952	100	0.026263953	
CO	Colorado	2016	December	12 month-ending	Number of Drug Overdose Deaths	965	100	0.031453959	
CO	Colorado	2017	January	12 month-ending	Number of Drug Overdose Deaths	976	100	0.031384036	*Likely underreported due to incomplete data
CO	Colorado	2017	February	12 month-ending	Number of Drug Overdose Deaths	966	100	0.031284217	*Likely underreported due to incomplete data
CO	Colorado	2017	March	12 month-ending	Number of Drug Overdose Deaths	962	100	0.026066104	*Likely underreported due to incomplete data
CO	Colorado	2017	April	12 month-ending	Number of Drug Overdose Deaths	986	100	0.031151839	*Likely underreported due to incomplete data
CO	Colorado	2017	May	12 month-ending	Number of Drug Overdose Deaths	980	100	0.039051313	*Likely underreported due to incomplete data
CO	Colorado	2017	June	12 month-ending	Number of Drug Overdose Deaths	994	100	0.046784842	*Likely underreported due to incomplete data
CO	Colorado	2017	July	12 month-ending	Number of Drug Overdose Deaths	1,010	100	0.049515272	*Likely underreported due to incomplete data
CO	Colorado	2017	August	12 month-ending	Number of Drug Overdose Deaths	1,016	100	0.049497213	*Likely underreported due to incomplete data
CO	Colorado	2017	September	12 month-ending	Number of Drug Overdose Deaths	1,021	100	0.049289198	*Likely underreported due to incomplete data
CT	Connecticut	2015	January	12 month-ending	Cocaine (T40.5)	118	100	0.009926872	
CT	Connecticut	2015	February	12 month-ending	Cocaine (T40.5)	124	100	0.009885004	
CT	Connecticut	2015	March	12 month-ending	Cocaine (T40.5)	124	100	0.009837033	
CT	Connecticut	2015	April	12 month-ending	Cocaine (T40.5)	125	100	0.009858368	
CT	Connecticut	2015	May	12 month-ending	Cocaine (T40.5)	124	100	0.0131419	
CT	Connecticut	2015	June	12 month-ending	Cocaine (T40.5)	126	100	0.013111315	
CT	Connecticut	2015	July	12 month-ending	Cocaine (T40.5)	133	100	0.016333464	
CT	Connecticut	2015	August	12 month-ending	Cocaine (T40.5)	134	100	0.016367148	
CT	Connecticut	2015	September	12 month-ending	Cocaine (T40.5)	139	100	0.019636078	
CT	Connecticut	2015	October	12 month-ending	Cocaine (T40.5)	155	100	0.016331864	
CT	Connecticut	2015	November	12 month-ending	Cocaine (T40.5)	164	100	0.019511561	
CT	Connecticut	2015	December	12 month-ending	Cocaine (T40.5)	168	100	0.016339869	
CT	Connecticut	2016	January	12 month-ending	Cocaine (T40.5)	171	100	0.0164647	
CT	Connecticut	2016	February	12 month-ending	Cocaine (T40.5)	177	100	0.016539314	
CT	Connecticut	2016	March	12 month-ending	Cocaine (T40.5)	179	100	0.01657715	
CT	Connecticut	2016	April	12 month-ending	Cocaine (T40.5)	186	100	0.016557388	
CT	Connecticut	2016	May	12 month-ending	Cocaine (T40.5)	195	100	0.01324591	
CT	Connecticut	2016	June	12 month-ending	Cocaine (T40.5)	197	100	0.016562873	
CT	Connecticut	2016	July	12 month-ending	Cocaine (T40.5)	201	100	0.013291686	
CT	Connecticut	2016	August	12 month-ending	Cocaine (T40.5)	211	100	0.016580448	
CT	Connecticut	2016	September	12 month-ending	Cocaine (T40.5)	223	100	0.016617921	
CT	Connecticut	2016	October	12 month-ending	Cocaine (T40.5)	223	100	0.016580998	
CT	Connecticut	2016	November	12 month-ending	Cocaine (T40.5)	224	100	0.016504919	
CT	Connecticut	2016	December	12 month-ending	Cocaine (T40.5)	237	100	0.026108809	
CT	Connecticut	2017	January	12 month-ending	Cocaine (T40.5)	250	100	0.025943702	*Likely underreported due to incomplete data
CT	Connecticut	2017	February	12 month-ending	Cocaine (T40.5)	247	100	0.025784826	*Likely underreported due to incomplete data
CT	Connecticut	2017	March	12 month-ending	Cocaine (T40.5)	259	100	0.035410765	*Likely underreported due to incomplete data
CT	Connecticut	2017	April	12 month-ending	Cocaine (T40.5)	267	100	0.038575286	*Likely underreported due to incomplete data
CT	Connecticut	2017	May	12 month-ending	Cocaine (T40.5)	280	100	0.041771094	*Likely underreported due to incomplete data
CT	Connecticut	2017	June	12 month-ending	Cocaine (T40.5)	278	100	0.051185259	*Likely underreported due to incomplete data
CT	Connecticut	2017	July	12 month-ending	Cocaine (T40.5)	286	100	0.054217828	*Likely underreported due to incomplete data
CT	Connecticut	2017	August	12 month-ending	Cocaine (T40.5)	292	100	0.063734863	*Likely underreported due to incomplete data
CT	Connecticut	2017	September	12 month-ending	Cocaine (T40.5)	287	100	0.06339747	*Likely underreported due to incomplete data
CT	Connecticut	2015	January	12 month-ending	Heroin (T40.1)	298	100	0.009926872	
CT	Connecticut	2015	February	12 month-ending	Heroin (T40.1)	302	100	0.009885004	
CT	Connecticut	2015	March	12 month-ending	Heroin (T40.1)	294	100	0.009837033	
CT	Connecticut	2015	April	12 month-ending	Heroin (T40.1)	306	100	0.009858368	
CT	Connecticut	2015	May	12 month-ending	Heroin (T40.1)	306	100	0.0131419	
CT	Connecticut	2015	June	12 month-ending	Heroin (T40.1)	309	100	0.013111315	
CT	Connecticut	2015	July	12 month-ending	Heroin (T40.1)	338	100	0.016333464	
CT	Connecticut	2015	August	12 month-ending	Heroin (T40.1)	341	100	0.016367148	
CT	Connecticut	2015	September	12 month-ending	Heroin (T40.1)	353	100	0.019636078	
CT	Connecticut	2015	October	12 month-ending	Heroin (T40.1)	368	100	0.016331864	
CT	Connecticut	2015	November	12 month-ending	Heroin (T40.1)	382	100	0.019511561	
CT	Connecticut	2015	December	12 month-ending	Heroin (T40.1)	394	100	0.016339869	
CT	Connecticut	2016	January	12 month-ending	Heroin (T40.1)	403	100	0.0164647	
CT	Connecticut	2016	February	12 month-ending	Heroin (T40.1)	410	100	0.016539314	
CT	Connecticut	2016	March	12 month-ending	Heroin (T40.1)	424	100	0.01657715	
CT	Connecticut	2016	April	12 month-ending	Heroin (T40.1)	436	100	0.016557388	
CT	Connecticut	2016	May	12 month-ending	Heroin (T40.1)	454	100	0.01324591	
CT	Connecticut	2016	June	12 month-ending	Heroin (T40.1)	462	100	0.016562873	
CT	Connecticut	2016	July	12 month-ending	Heroin (T40.1)	454	100	0.013291686	
CT	Connecticut	2016	August	12 month-ending	Heroin (T40.1)	461	100	0.016580448	
CT	Connecticut	2016	September	12 month-ending	Heroin (T40.1)	456	100	0.016617921	
CT	Connecticut	2016	October	12 month-ending	Heroin (T40.1)	443	100	0.016580998	
CT	Connecticut	2016	November	12 month-ending	Heroin (T40.1)	451	100	0.016504919	
CT	Connecticut	2016	December	12 month-ending	Heroin (T40.1)	459	100	0.026108809	
CT	Connecticut	2017	January	12 month-ending	Heroin (T40.1)	470	100	0.025943702	*Likely underreported due to incomplete data
CT	Connecticut	2017	February	12 month-ending	Heroin (T40.1)	468	100	0.025784826	*Likely underreported due to incomplete data
DE	Delaware	2015	April	12 month-ending	Number of Deaths	8,580	100	0	
CT	Connecticut	2017	March	12 month-ending	Heroin (T40.1)	475	100	0.035410765	*Likely underreported due to incomplete data
CT	Connecticut	2017	April	12 month-ending	Heroin (T40.1)	464	100	0.038575286	*Likely underreported due to incomplete data
CT	Connecticut	2017	May	12 month-ending	Heroin (T40.1)	472	100	0.041771094	*Likely underreported due to incomplete data
CT	Connecticut	2017	June	12 month-ending	Heroin (T40.1)	473	100	0.051185259	*Likely underreported due to incomplete data
CT	Connecticut	2017	July	12 month-ending	Heroin (T40.1)	473	100	0.054217828	*Likely underreported due to incomplete data
CT	Connecticut	2017	August	12 month-ending	Heroin (T40.1)	468	100	0.063734863	*Likely underreported due to incomplete data
CT	Connecticut	2017	September	12 month-ending	Heroin (T40.1)	459	100	0.06339747	*Likely underreported due to incomplete data
CT	Connecticut	2015	January	12 month-ending	Methadone (T40.3)	58	100	0.009926872	
CT	Connecticut	2015	February	12 month-ending	Methadone (T40.3)	54	100	0.009885004	
CT	Connecticut	2015	March	12 month-ending	Methadone (T40.3)	57	100	0.009837033	
